iter	TotalF1	MultiClass
279	0.9906345398	0.02043307129
280	0.9907825913	0.02038708655
281	0.9907825913	0.02037143299
282	0.9907848871	0.0203426664
283	0.990625218	0.02033047321
284	0.9906228746	0.02031970742
285	0.9906228746	0.02030817412
286	0.990625218	0.02027810803
287	0.990315189	0.0202650856
288	0.990315189	0.02026180025
289	0.990315189	0.02024542423
290	0.9898504342	0.02023931593
291	0.9900078008	0.02022037017
292	0.9906322171	0.02020433452
293	0.9906322171	0.02015486484
294	0.9906322171	0.0200902385
295	0.9906322171	0.02007398598
296	0.9907871778	0.02005380076
297	0.9906298893	0.02003878749
298	0.9907848871	0.02003304044
299	0.9907848871	0.02002895315
300	0.9906322171	0.02000614662
301	0.9907871778	0.0199916642
302	0.9906322171	0.0199863962
303	0.9907871778	0.01996434971
304	0.9907871778	0.01994922898
305	0.9906322171	0.01991399441
306	0.9909421769	0.01989841851
307	0.9909489071	0.01987139828
308	0.9909489071	0.01985223609
309	0.9909489071	0.01984553445
310	0.9909489071	0.01981179088
311	0.9909489071	0.0197867803
312	0.9907871778	0.01974966139
313	0.9909489071	0.01971150609
314	0.9911038331	0.0196984671
315	0.9911038331	0.0196874666
316	0.9911038331	0.01967151048
317	0.9911038331	0.01964777669
318	0.9911038331	0.01963849225
319	0.9909399235	0.01960588749
320	0.9909399235	0.0195932433
321	0.9909399235	0.01958992198
322	0.9909421769	0.01958377004
323	0.9909399235	0.01957413783
324	0.9911016318	0.01955165567
325	0.9911016318	0.01954087798
326	0.9909399235	0.0195396299
327	0.9907802905	0.01951820655
328	0.9909421769	0.01950652801
329	0.9907802905	0.01950347942
330	0.9907802905	0.01948819285
331	0.9907802905	0.01947983295
332	0.9909376651	0.01944384873
333	0.9907802905	0.01942484613
334	0.9907802905	0.01942145197
335	0.9907802905	0.01941776848
336	0.9907802905	0.01939807032
337	0.9907802905	0.01938961819
338	0.9907802905	0.01937737919
339	0.9907802905	0.01935598869
340	0.9907802905	0.01935246166
341	0.9907802905	0.01931924689
342	0.9907802905	0.01928865343
343	0.9907825913	0.01925447358
344	0.9907825913	0.0192418914
345	0.9907825913	0.01922340997
346	0.9907825913	0.0192143337
347	0.9907825913	0.01920352942
348	0.9907825913	0.01918205273
349	0.9907825913	0.01915768634
350	0.9907825913	0.01915309699
351	0.9907825913	0.01913047914
352	0.9907825913	0.01911746305
353	0.9907825913	0.01910948214
354	0.9909399235	0.01909619643
355	0.9909399235	0.01907913076
356	0.9909399235	0.01905780349
357	0.9909399235	0.01905428082
358	0.9909399235	0.01903415412
359	0.9909399235	0.01901590145
360	0.9909399235	0.01900417444
361	0.9909399235	0.01897127361
362	0.9909399235	0.01896280747
363	0.9909399235	0.01895702684
364	0.9909399235	0.01895471519
365	0.9909399235	0.01894544241
366	0.9909399235	0.01893593446
367	0.9907779845	0.01891281619
368	0.9907779845	0.01889923675
369	0.9909399235	0.01885993689
370	0.9909399235	0.01884978204
371	0.9909399235	0.01881302136
372	0.9909399235	0.01879512252
373	0.9909399235	0.01878118183
374	0.9909399235	0.01876302404
375	0.9909399235	0.01874004301
376	0.9909399235	0.01873510532
377	0.9909399235	0.01873119451
378	0.9910949985	0.01871960174
379	0.9910949985	0.01870397854
380	0.9912501121	0.01868586634
381	0.9912501121	0.01868127446
382	0.9912501121	0.01865723171
383	0.9912501121	0.01865667294
384	0.9912501121	0.01863764145
385	0.9912501121	0.01862833217
386	0.9912501121	0.01861312783
387	0.9912501121	0.01860254256
388	0.9912501121	0.01858868907
389	0.9914052645	0.01856502476
390	0.9912501121	0.01852659132
391	0.9910949985	0.01852135136
392	0.9909399235	0.01850569152
393	0.9910949985	0.01850242244
394	0.9909399235	0.01849494021
395	0.9912501121	0.01848640441
396	0.9912501121	0.01847791725
397	0.9912501121	0.01845966986
398	0.9912501121	0.01844944643
399	0.9912501121	0.01844852332
400	0.9912501121	0.01843600694
401	0.9914052645	0.01840476214
402	0.9914052645	0.01839984819
403	0.9914052645	0.01839161553
404	0.9914052645	0.01836352269
405	0.9910927775	0.0183489405
406	0.9910927775	0.01833170045
407	0.9910927775	0.01831572618
408	0.9910927775	0.01831491497
409	0.9910927775	0.01830494887
410	0.9910927775	0.01829361675
411	0.9912479287	0.01828256576
412	0.9910927775	0.01827162321
413	0.9912479287	0.01825964814
414	0.9912479287	0.01824912077
415	0.9912479287	0.01823216756
416	0.9912479287	0.01822532492
417	0.9912479287	0.01821990071
418	0.9912479287	0.01820604698
419	0.9914052645	0.01819318544
420	0.9915604557	0.01817892877
421	0.9915604557	0.01817255554
422	0.9915604557	0.01815815087
423	0.9915604557	0.01815225096
424	0.9915583476	0.01814017411
425	0.9915583476	0.01813117798
426	0.9914052645	0.01812293868
427	0.9914052645	0.01811479417
428	0.9914052645	0.01811104713
429	0.9915604557	0.01810528279
430	0.9915583476	0.01809779171
431	0.9915583476	0.01808743896
432	0.9915583476	0.01808488697
433	0.9915583476	0.01807278193
434	0.9915583476	0.01806794812
435	0.9915583476	0.0180610875
436	0.9915583476	0.01805056825
437	0.9915583476	0.01804299787
438	0.9915583476	0.01802869677
439	0.9915583476	0.0180212408
440	0.9915583476	0.01800866261
441	0.9915583476	0.01800270639
442	0.9915583476	0.01799461303
443	0.9915583476	0.01798785387
444	0.9915583476	0.01798361176
445	0.9915583476	0.01798314875
446	0.9915583476	0.01797348992
447	0.9915583476	0.01795723214
448	0.9917156858	0.01794119601
449	0.9917156858	0.01793466814
450	0.9915583476	0.01792151664
451	0.9920302386	0.01790387709
452	0.9920302386	0.01789695831
453	0.9915583476	0.017887626
454	0.9915562347	0.01787691588
455	0.9915583476	0.01787252726
456	0.9915583476	0.01786822269
457	0.9915583476	0.01785483392
458	0.9915562347	0.01785420469
459	0.9915583476	0.01784886023
460	0.9914031187	0.01783718024
461	0.9915583476	0.01782123693
462	0.9915562347	0.01781638397
463	0.9915583476	0.01781531771
464	0.9915604557	0.01780568908
465	0.9917136154	0.01778942213
466	0.9917136154	0.01778254546
467	0.9917115404	0.01777643281
468	0.9917115404	0.0177751834
469	0.9915583476	0.01776719434
470	0.9918689223	0.01774565817
471	0.9917136154	0.01773432572
472	0.9914031187	0.01772173548
473	0.9914009681	0.01770645559
474	0.9915562347	0.01769855158
475	0.9917115404	0.01769737057
476	0.9915541172	0.01768905696
477	0.9915541172	0.01768674395
478	0.9917115404	0.01768538973
479	0.9917094609	0.01766297283
480	0.9918668853	0.01765132307
481	0.9918668853	0.01765059976
482	0.9918668853	0.01763316332
483	0.9918668853	0.01762908554
484	0.9918668853	0.01761521297
485	0.9918668853	0.01760760108
486	0.9918668853	0.01760100981
487	0.9918668853	0.01759344034
488	0.9917073766	0.01757647024
489	0.9917073766	0.01756876475
490	0.9917073766	0.01755879374
491	0.9917073766	0.0175532731
492	0.9920202658	0.01753751557
493	0.9917052878	0.01751720918
494	0.9917052878	0.01750725339
495	0.9917073766	0.01749653352
496	0.9917073766	0.01748222905
497	0.991551995	0.01747015245
498	0.991551995	0.01745849553
499	0.991551995	0.01744813457
500	0.991551995	0.01743796785
501	0.9917073766	0.01742504615
502	0.9917073766	0.01741953015
503	0.9917073766	0.0174169764
504	0.9918627976	0.01740822159
505	0.9917073766	0.01739763298
506	0.9917073766	0.01739148289
507	0.9917073766	0.01738540207
508	0.9917073766	0.01738412368
509	0.9918648437	0.01737148417
510	0.9920202658	0.01736893323
511	0.9921757272	0.01736332991
512	0.9920202658	0.01735682805
513	0.9920202658	0.01733407667
514	0.9920202658	0.01732965342
515	0.9920182579	0.01730708324
516	0.9920202658	0.01728956772
517	0.9920202658	0.01728539741
518	0.9918627976	0.01727581559
519	0.9918627976	0.01726663119
520	0.9918627976	0.01726585425
521	0.9918627976	0.01725792964
522	0.9918627976	0.01724224937
523	0.9918627976	0.01722544601
524	0.9918627976	0.01721529602
525	0.9920182579	0.01720786239
526	0.9920182579	0.0172051773
527	0.9920182579	0.01719674629
528	0.9920182579	0.01719259707
529	0.9920182579	0.01718444651
530	0.9920182579	0.01718067591
531	0.9920182579	0.01717080206
532	0.9920182579	0.01715524876
533	0.9920182579	0.01715132329
534	0.9920182579	0.01714494547
535	0.9921737576	0.0171244245
536	0.9920182579	0.01712150182
537	0.9920182579	0.01711539322
538	0.9920182579	0.01710581811
539	0.9920182579	0.0170988074
540	0.9920182579	0.01708711956
541	0.9920182579	0.01708352946
542	0.9920182579	0.01707672178
543	0.9920202658	0.01706915947
544	0.9920202658	0.01704897089
545	0.9920202658	0.01704690403
546	0.9920202658	0.0170385917
547	0.9921757272	0.01702604198
548	0.9921757272	0.01701705489
549	0.9921757272	0.0170152983
550	0.9921737576	0.01701482602
551	0.9920202658	0.01700027997
552	0.9921757272	0.01699806826
553	0.9921757272	0.01697564125
554	0.9921757272	0.0169694851
555	0.9921757272	0.016967934
556	0.9921757272	0.01696345755
557	0.9921757272	0.01696051697
558	0.9921757272	0.01696011282
559	0.9921757272	0.01695143425
560	0.9921757272	0.01694835584
561	0.9921757272	0.01694664754
562	0.9921757272	0.01693414765
563	0.9921757272	0.01692334152
564	0.9921757272	0.01692177721
565	0.9920202658	0.01691453017
566	0.9920202658	0.0169042574
567	0.9920202658	0.01689554188
568	0.9920202658	0.01687830367
569	0.9920202658	0.01687399031
570	0.9920202658	0.0168548941
571	0.992333155	0.0168417279
572	0.992333155	0.01682411699
573	0.992333155	0.016822764
574	0.9921757272	0.01681504849
575	0.9921757272	0.01681450441
576	0.9921737576	0.01680328207
577	0.9920162456	0.01679528521
578	0.9920162456	0.016783989
579	0.9920162456	0.01677822445
580	0.9923292968	0.01677083814
581	0.9921737576	0.01676708973
582	0.9921737576	0.01676333629
583	0.9923312281	0.01675735271
584	0.992333155	0.01675339067
585	0.9923312281	0.01674559832
586	0.9921737576	0.01674242055
587	0.9923312281	0.01673616453
588	0.9923312281	0.016732358
589	0.9923312281	0.01672409243
590	0.9923312281	0.01672118998
591	0.9923312281	0.01671491013
592	0.992333155	0.0167095318
593	0.992333155	0.016693901
594	0.992333155	0.01669034651
595	0.992333155	0.01668245556
596	0.992333155	0.0166734115
597	0.992333155	0.01666706663
598	0.992333155	0.01666454464
599	0.9921757272	0.01664670784
600	0.9921757272	0.01664136542
601	0.992333155	0.01663991362
602	0.992333155	0.01663875723
603	0.992333155	0.01663592553
604	0.9921757272	0.01662617552
605	0.992333155	0.01662154552
606	0.992333155	0.01661534954
607	0.9921776925	0.01660117838
608	0.9921776925	0.01659711472
609	0.9921776925	0.01659594795
610	0.9921776925	0.01659173993
611	0.9921776925	0.01658413961
612	0.9921776925	0.01658124261
613	0.9921776925	0.01657201665
614	0.9921776925	0.01656920723
615	0.9921776925	0.016565266
616	0.9921776925	0.01655808102
617	0.9921776925	0.01655292403
618	0.9921776925	0.01654561182
619	0.9921776925	0.01653416389
620	0.9921776925	0.01653062358
621	0.9918689223	0.0165279087
622	0.9920242682	0.01652371103
623	0.9918689223	0.01652060067
624	0.9921796533	0.01651515639
625	0.9921796533	0.01650976536
626	0.9921796533	0.01650671706
627	0.9920242682	0.01650312358
628	0.9920242682	0.01649919489
629	0.9921796533	0.01649640627
630	0.9918689223	0.01648723796
631	0.9920242682	0.01648394636
632	0.9920242682	0.0164792415
633	0.9920242682	0.0164705396
634	0.9920242682	0.01646080657
635	0.9920242682	0.01645819942
636	0.9923350776	0.01644778763
637	0.9921796533	0.01643578597
638	0.9920242682	0.016425983
639	0.9920242682	0.01642512799
640	0.9921796533	0.01642370775
641	0.9921796533	0.0164218196
642	0.9920242682	0.01641654988
643	0.9920242682	0.01641070533
644	0.9921796533	0.01638785186
645	0.9924905412	0.01637884677
646	0.9924905412	0.01636535626
647	0.992333155	0.01636208053
648	0.992333155	0.01635075685
649	0.992333155	0.01634983282
650	0.992333155	0.01634516433
651	0.992333155	0.01633977174
652	0.992333155	0.01633207208
653	0.992333155	0.01632738284
654	0.992333155	0.01632353068
655	0.9924886569	0.01631981307
656	0.9924886569	0.0163150452
657	0.9924886569	0.01631282122
658	0.9924886569	0.01630751144
659	0.9926441982	0.016266503
660	0.9924886569	0.01626454401
661	0.9924886569	0.01626325571
662	0.9924886569	0.01625906834
663	0.9924886569	0.01625465476
664	0.9924886569	0.01624012792
665	0.9924886569	0.01623652408
666	0.9924886569	0.01623377576
667	0.9924886569	0.0162320856
668	0.9924886569	0.01622708675
669	0.9926441982	0.0162235159
670	0.9926441982	0.01621848848
671	0.9926441982	0.01621424715
672	0.9926441982	0.01620987913
673	0.9923312281	0.01620652148
674	0.9924867683	0.01620302884
675	0.9924867683	0.01619824677
676	0.9924867683	0.01619476568
677	0.9924867683	0.01619134552
678	0.9924867683	0.0161744938
679	0.9924867683	0.01617039338
680	0.9924867683	0.01616624227
681	0.9923312281	0.01616126173
682	0.9923312281	0.01615882193
683	0.9923312281	0.01615788452
684	0.9923312281	0.01615513818
685	0.9923312281	0.01615482825
686	0.9923312281	0.01614995101
687	0.9923312281	0.01614042883
688	0.9924867683	0.01613620274
689	0.9924867683	0.01613472391
690	0.9924867683	0.01612964605
691	0.9924867683	0.01612607773
692	0.9924867683	0.01612373078
693	0.9924867683	0.01612309003
694	0.9924867683	0.01611726315
695	0.9924867683	0.01611629464
696	0.9924867683	0.01610826719
697	0.9924867683	0.01610699031
698	0.9924867683	0.01610194869
699	0.9924867683	0.01609946905
700	0.9924867683	0.01609843166
701	0.9924867683	0.01609603582
702	0.9924867683	0.01609449038
703	0.9924867683	0.01608824716
704	0.9924867683	0.01608734282
705	0.9923312281	0.0160788848
706	0.9923312281	0.0160764676
707	0.9923312281	0.0160712461
708	0.9923312281	0.01606670331
709	0.9923312281	0.01606535834
710	0.9923312281	0.01606310728
711	0.9923312281	0.01605935711
712	0.9923312281	0.01605184445
713	0.9923312281	0.01604964322
714	0.9923312281	0.01604817284
715	0.9923312281	0.01604547421
716	0.9923312281	0.01604013425
717	0.9923312281	0.01603646698
718	0.9923312281	0.01603332994
719	0.9924867683	0.01602841137
720	0.9924867683	0.01601794305
721	0.9923292968	0.01601443291
722	0.9923292968	0.01600588067
723	0.9923292968	0.01600290603
724	0.9923292968	0.01600059956
725	0.9924867683	0.01599269103
726	0.9924867683	0.01599213181
727	0.9923292968	0.01598989905
728	0.9921737576	0.01598636529
729	0.9921737576	0.01598609673
730	0.9923312281	0.01597569699
731	0.9923312281	0.01596500782
732	0.9924867683	0.01595823548
733	0.9924867683	0.01595734114
734	0.9924867683	0.01595364891
735	0.9924867683	0.01595050717
736	0.9924867683	0.01594520542
737	0.9924867683	0.01594340247
738	0.9923312281	0.01594195675
739	0.9924867683	0.01594100584
740	0.9923312281	0.01593718284
741	0.9923312281	0.01593137161
742	0.9924867683	0.01592005169
743	0.9924867683	0.01591937521
744	0.9924867683	0.01590791736
745	0.9924867683	0.01590194451
746	0.9924867683	0.0158942689
747	0.9924867683	0.01586796165
748	0.9924867683	0.01586068336
749	0.9924867683	0.01585949115
750	0.9924867683	0.01585426929
751	0.9923312281	0.01585163215
752	0.9923312281	0.01584345281
753	0.9923312281	0.01584189935
754	0.9924867683	0.01583734306
755	0.9924867683	0.01583692426
756	0.9924867683	0.01583186711
757	0.9923292968	0.01583084427
758	0.9924867683	0.01582865995
759	0.9924867683	0.01582554173
760	0.9924867683	0.01582439455
761	0.9924867683	0.01582394518
762	0.9923312281	0.01581560937
763	0.9923312281	0.01581438475
764	0.9921737576	0.01581215503
765	0.9921737576	0.01580867555
766	0.9921737576	0.01580734672
767	0.9920182579	0.01579972597
768	0.9921737576	0.01579336354
769	0.9921737576	0.01578341085
770	0.9920182579	0.01578215273
771	0.992333155	0.01577832435
772	0.9923350776	0.01577389933
773	0.9926460441	0.01576964562
774	0.9926460441	0.01576860024
775	0.9926460441	0.01576549509
776	0.9924905412	0.01576395889
777	0.9924905412	0.01576186168
778	0.9924905412	0.01576071618
779	0.9924905412	0.01575140278
780	0.9924905412	0.0157488341
781	0.9923350776	0.01574854697
782	0.9924905412	0.01574500785
783	0.9923350776	0.01574097218
784	0.9924905412	0.01573652562
785	0.9924905412	0.0157355789
786	0.9926460441	0.01572411062
787	0.9924886569	0.01571942868
788	0.9926460441	0.01570589451
789	0.9926460441	0.01570460867
790	0.9924867683	0.01568776498
791	0.9924867683	0.01567452039
792	0.9924867683	0.01567398695
793	0.9924848756	0.01566969436
794	0.9924848756	0.01566748628
795	0.9924848756	0.01566606462
796	0.9924848756	0.01566481981
797	0.9924848756	0.01566385047
798	0.9924848756	0.01565993222
799	0.9924848756	0.01565466019
