iter	MultiClass
163	0.02750405249
164	0.02738836952
165	0.02731070751
166	0.02721248526
167	0.02719221624
168	0.02716892045
169	0.02706879602
170	0.02700566482
171	0.02695541585
172	0.02687578107
173	0.0267669949
174	0.02675378131
175	0.02669818584
176	0.02669034648
177	0.0265690893
178	0.0265317344
179	0.02643049822
180	0.02635181151
181	0.02623192908
182	0.02616930018
183	0.02612837689
184	0.02607832404
185	0.02606234879
186	0.02603316125
187	0.02595980348
188	0.02590448567
189	0.02588463333
190	0.02577937832
191	0.0257699007
192	0.02566174013
193	0.02562569021
194	0.02555124211
195	0.02549766687
196	0.02549029646
197	0.02545861328
198	0.02536636505
199	0.02528752173
200	0.02526824931
201	0.02526272232
202	0.02518353718
203	0.02513384296
204	0.02509423419
205	0.02507478024
206	0.0250286515
207	0.02500492826
208	0.02491838744
209	0.02488418907
210	0.02485622333
211	0.02483782287
212	0.024777204
213	0.0247428036
214	0.0247195147
215	0.02468593886
216	0.02464496619
217	0.02463427181
218	0.02457639423
219	0.02453948236
220	0.02448391371
221	0.02440972868
222	0.02436762881
223	0.02435605483
224	0.0243517672
225	0.02429598325
226	0.0242793337
227	0.02426939061
228	0.02426421314
229	0.0242549159
230	0.02423159476
231	0.02422585543
232	0.02421672455
233	0.02417245518
234	0.02414417254
235	0.02411716355
236	0.02405576128
237	0.02402689396
238	0.02398218843
239	0.02393556834
240	0.02391018714
241	0.0239011222
242	0.02389680769
243	0.02384481482
244	0.02384231062
245	0.02381452435
246	0.02380995902
247	0.0237710066
248	0.02373173613
249	0.02372015237
250	0.02370226841
251	0.02369438277
252	0.02364654699
253	0.02363871257
254	0.02362747758
255	0.02359872849
256	0.02357021039
257	0.02352232901
258	0.02348669963
259	0.02344324955
260	0.02344086564
261	0.02343706401
262	0.02342278006
263	0.02338985325
264	0.02334994442
265	0.02331733631
266	0.02331386061
267	0.02327427253
268	0.0232394044
269	0.02323732438
270	0.02322791552
271	0.0232262174
272	0.02320231664
273	0.02319536856
274	0.02319122379
275	0.02317734448
276	0.02312842999
277	0.02307721749
278	0.02304455822
279	0.02302951019
280	0.02302625135
281	0.0229834844
282	0.02296418815
283	0.02295019304
284	0.02294571869
285	0.02293749463
286	0.02290579478
287	0.02287918828
288	0.0228642936
289	0.02283099633
290	0.02282742149
291	0.02282506022
292	0.0227863252
293	0.02275846468
294	0.02274781295
295	0.02272225827
296	0.02263866968
297	0.02262980174
298	0.02262074214
299	0.02261542179
300	0.02261263865
301	0.02260851515
302	0.02257523634
303	0.02256308953
304	0.02255035374
305	0.02252561442
306	0.02251170359
307	0.02248063972
308	0.02247101006
309	0.02244791987
310	0.02242108678
311	0.02240146081
312	0.02238995625
313	0.02238061374
314	0.02237769965
315	0.0223683014
316	0.02235248695
317	0.02232061054
318	0.02229616973
319	0.0222600219
320	0.02225074078
321	0.02222270719
322	0.02220106915
323	0.02217544959
324	0.02215056511
325	0.02213304801
326	0.02213059656
327	0.02212577701
328	0.02209870701
329	0.02209208771
330	0.02207914219
331	0.02205959903
332	0.02203168138
333	0.02203007559
334	0.02200477175
335	0.02197812977
336	0.02196492358
337	0.02193137149
338	0.02192522611
339	0.02191336501
340	0.0218999772
341	0.02187031013
342	0.02179253395
343	0.02178567755
344	0.02178429525
345	0.02177656936
346	0.02175802913
347	0.02175678433
348	0.02173315955
349	0.02171432836
350	0.0217104444
351	0.02169296147
352	0.02167501077
353	0.02164977983
354	0.02164618751
355	0.02162008646
356	0.02160259103
357	0.02156246539
358	0.02154549934
359	0.02154445385
360	0.02152225956
361	0.02151914844
362	0.02148896899
363	0.02146599078
364	0.02145127261
365	0.02142180551
366	0.02140656196
367	0.02139829454
368	0.02138556996
369	0.02138285026
370	0.02138145666
371	0.02137454601
372	0.02137350623
373	0.02136901288
374	0.02136108927
375	0.02135207583
376	0.02134703218
377	0.02133710834
378	0.02133180378
379	0.02131959215
380	0.02131439893
381	0.02129167741
382	0.02126875252
383	0.02126407977
384	0.02124747315
385	0.0212278307
386	0.02121325374
387	0.02119508045
388	0.02117776916
389	0.02116047668
390	0.02114700728
391	0.02113201595
392	0.02112433823
393	0.02111370262
394	0.02111042993
395	0.02110054486
396	0.0210913022
397	0.02107888929
398	0.02106294862
399	0.02105254694
400	0.02103744337
401	0.0210133803
402	0.02099867874
403	0.02097926382
404	0.0209716472
405	0.02096311207
406	0.02095203637
407	0.02094605186
408	0.02093045378
409	0.02092437595
410	0.02090846047
411	0.02090263344
412	0.02086860259
413	0.02085662148
414	0.02082911843
415	0.02081669666
416	0.02080695947
417	0.02080090169
418	0.02079527519
419	0.02077162036
420	0.020760396
421	0.02073883881
422	0.02073361928
423	0.02073232702
424	0.02071615244
425	0.02070466965
426	0.02069389025
427	0.02067225582
428	0.02065915604
429	0.02065624673
430	0.02063986677
431	0.02063476605
432	0.02062705351
433	0.0206244072
434	0.02060847382
435	0.0205983257
436	0.02059334927
437	0.02059220336
438	0.02057412159
439	0.02057132377
440	0.02056129393
441	0.02055023012
442	0.02053688878
443	0.02053423891
444	0.02052095934
445	0.02051785604
446	0.02051060873
447	0.0205060756
448	0.02050382476
449	0.02049889966
450	0.02048892599
451	0.02048268303
452	0.02045929013
453	0.0204431894
454	0.02042951298
455	0.02041848049
456	0.02040873486
457	0.02040210443
458	0.02039464554
459	0.02038914853
460	0.02034937533
461	0.02034128003
462	0.02033983214
463	0.02031372217
464	0.02030703729
465	0.02030426801
466	0.02029676546
467	0.02029161541
468	0.02027771932
469	0.02027177052
470	0.02024613778
471	0.02023110827
472	0.02021978578
473	0.02020731708
474	0.0202035785
475	0.02019534584
476	0.02019159709
477	0.02017426301
478	0.02017157164
479	0.02015910968
480	0.02014772407
481	0.02013934801
482	0.02013537996
483	0.0201283438
484	0.02012323514
485	0.0201184523
486	0.020108694
487	0.02010642129
488	0.02009577284
489	0.02008796887
490	0.02008192341
491	0.02006073227
492	0.02004609678
493	0.02004443279
494	0.02004335472
495	0.02003571068
496	0.02002695411
497	0.02001495436
498	0.02000101651
499	0.01999844649
500	0.01999263456
501	0.0199888794
502	0.01998411356
503	0.01997491893
504	0.01996984215
505	0.01996226905
506	0.01995056198
507	0.01994799386
508	0.01993557919
509	0.0199322838
510	0.01993109942
511	0.01991618461
512	0.0199077081
513	0.01989963365
514	0.01988654778
515	0.01988292093
516	0.01987440326
517	0.01987235953
518	0.01986438903
519	0.01985404671
520	0.01983691992
521	0.01983284842
522	0.01983199489
523	0.0198259078
524	0.01982095634
525	0.01980168806
526	0.01977503608
527	0.01975287987
528	0.01974293942
529	0.01973826898
530	0.01972444281
531	0.01971859678
532	0.01970774763
533	0.0196990399
534	0.01968543906
535	0.0196726728
536	0.01965688904
537	0.01963354986
538	0.01963254594
539	0.01962580086
540	0.01962140354
541	0.01960154431
542	0.01958606101
543	0.01958334222
544	0.01957830048
545	0.0195735727
546	0.01957237903
547	0.01956356481
548	0.01956017197
549	0.0195526297
550	0.01954420359
551	0.01953841832
552	0.01952945143
553	0.0195280292
554	0.01951856554
555	0.01951478288
556	0.01951054733
557	0.01950926027
558	0.0195016815
559	0.01949223724
560	0.01947992007
561	0.01947613988
562	0.01946936886
563	0.0194662102
564	0.01946032663
565	0.01944534052
566	0.01943403601
567	0.0194226368
568	0.01941164933
569	0.01940969641
570	0.01940541274
571	0.01940112661
572	0.01939753608
573	0.019393883
574	0.01939038131
575	0.01938352599
576	0.01937053363
577	0.01936303181
578	0.01936184277
579	0.01935772958
580	0.01934691471
581	0.01934305294
582	0.01933215331
583	0.0193264921
584	0.01931870713
585	0.01931252614
586	0.01929188114
587	0.01927526198
588	0.01927214242
589	0.01926942556
590	0.0192625626
591	0.01925251119
592	0.01923731076
593	0.01922673334
594	0.01922366597
595	0.01921345389
596	0.01920643169
597	0.0191899998
598	0.01918610552
599	0.01916995365
600	0.01916426233
601	0.01914160422
602	0.01913937208
603	0.01913372839
604	0.01912251827
605	0.01911609571
606	0.01911164093
607	0.01910425526
608	0.01909913761
609	0.01908444477
610	0.01908174213
611	0.0190777908
612	0.0190763741
613	0.01906900448
614	0.01906107551
615	0.01905197351
616	0.01902723983
617	0.01898377378
618	0.01897558885
619	0.01896778631
620	0.01896086659
621	0.01894898013
622	0.01894623164
623	0.01894000177
624	0.01893864673
625	0.01892476737
626	0.01892330713
627	0.01891868825
628	0.01890811555
629	0.01889961185
630	0.01889221073
631	0.01888964684
632	0.01888916336
633	0.01888853265
634	0.01888255853
635	0.01887263074
636	0.01887138238
637	0.0188526284
638	0.01884625575
639	0.01884256119
640	0.01883297271
641	0.0188311219
642	0.01882251683
643	0.01881548407
644	0.0188099084
645	0.01880391928
646	0.01879854778
647	0.01879438219
648	0.01878737476
649	0.0187814815
650	0.01877779765
651	0.01877419958
652	0.01877175561
653	0.01876546747
654	0.01875806065
655	0.01873955403
656	0.01872433257
657	0.01872317424
658	0.01871978113
659	0.01870700217
660	0.01869859626
661	0.01869630561
662	0.01869121936
663	0.01868866804
664	0.01867704197
665	0.01866951308
666	0.01866409791
667	0.01866100644
668	0.01865621958
669	0.01864130471
670	0.01863842868
671	0.01863774928
672	0.01863088614
673	0.01862744285
674	0.01861259971
675	0.01861110445
676	0.01859973626
677	0.01858212604
678	0.0185737499
679	0.018573231
680	0.01855596701
681	0.01854001036
682	0.01852652971
683	0.01852485209
684	0.01851870279
685	0.01851801603
686	0.01850570003
687	0.01849884606
688	0.01849777946
689	0.01848946839
690	0.01848087575
691	0.01847157982
692	0.01846608606
693	0.01845986308
694	0.018453936
695	0.01844621427
696	0.01844591728
697	0.01843684566
698	0.01843478001
699	0.01842798945
700	0.01842185519
701	0.01840475235
702	0.01839840255
703	0.01838859606
704	0.01838625574
705	0.01838181358
706	0.01838116155
707	0.01838050872
708	0.01836986984
709	0.01836681527
710	0.01834373985
711	0.0183418323
712	0.01833974307
713	0.01833402292
714	0.0183297511
715	0.01832298292
716	0.0183199786
717	0.01831951384
718	0.01831611162
719	0.01831247592
720	0.01831009804
721	0.01829910164
722	0.01829108396
723	0.01828817389
724	0.01828319354
725	0.01827937111
726	0.01826743837
727	0.01826188254
728	0.01825235902
729	0.01824393652
730	0.01823873043
731	0.01823814984
732	0.01823272892
733	0.01822577387
734	0.01821717837
735	0.01821635114
736	0.01820914924
737	0.0182084388
738	0.01820547369
739	0.01820023181
740	0.01819933688
741	0.01819055416
742	0.01816310628
743	0.01815879567
744	0.01815510605
745	0.01815040223
746	0.01814898726
747	0.01814819484
748	0.01814297066
749	0.01813774907
750	0.01813105448
751	0.01812475902
752	0.01812290156
753	0.01810671263
754	0.01807515251
755	0.01807245181
756	0.01806818473
757	0.01806296332
758	0.01805729579
759	0.0180534223
760	0.01804949004
761	0.01803963295
762	0.0180181334
763	0.0180143008
764	0.01801285062
765	0.0180109954
766	0.0180050844
767	0.01800137189
768	0.01798650534
769	0.01797775184
770	0.01796620858
771	0.01796349766
772	0.01796308641
773	0.01795842868
774	0.01795530654
775	0.01792025639
776	0.01791961427
777	0.01791834462
778	0.01791576452
779	0.01791410306
780	0.01790867786
781	0.01790740562
782	0.01789884892
783	0.01789445048
784	0.01789133853
785	0.01789102354
786	0.01788676451
787	0.01787701471
788	0.0178754471
789	0.01787398823
790	0.01787368963
791	0.01786977237
792	0.01785582245
793	0.01784791305
794	0.01784764576
795	0.01784021816
796	0.01783939386
797	0.01783429566
798	0.0178201906
799	0.01781733795
800	0.01780006063
801	0.01778777304
802	0.01778303583
803	0.01776809001
804	0.0177670853
805	0.01776151479
806	0.01775778267
807	0.01775622987
808	0.01774749516
809	0.01774584824
810	0.01774409302
811	0.01773198679
812	0.01773043505
813	0.01772436949
814	0.01770260476
815	0.01767786635
816	0.01767430602
817	0.01766702497
818	0.01766283323
819	0.01764098194
820	0.01763959842
821	0.0176071582
822	0.01760481042
823	0.01759277393
824	0.01759035825
825	0.01758324736
826	0.01758054842
827	0.01757023349
828	0.01756818155
829	0.01756672012
830	0.01756328657
831	0.01756002024
832	0.01755895151
833	0.01755190768
834	0.01754867485
835	0.01753955313
836	0.01753796825
837	0.01753454975
838	0.01752943798
839	0.01752805297
840	0.01752442797
841	0.01752314942
842	0.01752186503
843	0.01751960405
844	0.01751648436
845	0.01751452395
846	0.01750501515
847	0.01749989747
848	0.01749628686
849	0.01748322003
850	0.01747918955
851	0.01747611645
852	0.01747217358
853	0.01746813854
854	0.01746192043
855	0.01745665313
856	0.0174458122
857	0.01744041249
858	0.01743628952
859	0.0174332095
860	0.01743092965
861	0.01742720068
862	0.01742503176
863	0.01742326493
864	0.01741782115
865	0.01740639004
866	0.01740589525
867	0.01740551267
868	0.01740365692
869	0.01739519563
870	0.01737998598
871	0.01737942421
872	0.01737914211
873	0.01736687278
874	0.0173562185
875	0.01735572475
876	0.01735526374
877	0.01735491388
878	0.01735186613
879	0.01735147814
880	0.01734006661
881	0.01733293197
882	0.01733211295
883	0.01732897121
884	0.0173277461
885	0.01732130054
886	0.01731817456
887	0.01731634846
888	0.01731039396
889	0.01730969165
890	0.01730711151
891	0.01730478725
892	0.01730095286
893	0.01729642681
894	0.01729249458
895	0.01728691463
896	0.01728450731
897	0.01727920608
898	0.01727776078
899	0.01724799142
900	0.01723826761
901	0.01723309746
902	0.01721578645
903	0.0172137551
904	0.01721217461
905	0.01720413406
906	0.01720134731
907	0.01719841271
908	0.01719773075
909	0.01718966672
910	0.01718736705
911	0.01718350927
912	0.01718198039
913	0.01718006426
914	0.01717178053
915	0.01716626514
916	0.0171649359
917	0.01715929359
918	0.01715206655
919	0.01714913477
920	0.01714508988
921	0.01714193608
922	0.01713298774
923	0.0171323323
924	0.0171176484
925	0.01711191465
926	0.01710910386
927	0.01710303528
928	0.01710108923
929	0.01709702233
930	0.01709391078
931	0.01708373636
932	0.01708261717
933	0.01707517495
934	0.01707404488
935	0.01707099995
936	0.01706720315
937	0.01705210475
938	0.0170453873
939	0.01704338602
940	0.01704078574
941	0.01703778907
942	0.01703465003
943	0.01703315921
944	0.01702763937
945	0.01701764821
946	0.01701455406
947	0.01701398331
948	0.01700798634
949	0.01700030029
950	0.01699783627
951	0.01699038196
952	0.01698533981
953	0.01697983814
954	0.0169750297
955	0.01697320354
956	0.01696984131
957	0.0169695218
958	0.01696862555
959	0.01696513187
960	0.01695811968
961	0.01695743443
962	0.01694963274
963	0.01694756785
964	0.01694712722
965	0.01694384512
966	0.01693972827
967	0.01693507782
968	0.01693127375
969	0.01692579487
970	0.01692048059
971	0.01692019583
972	0.01691379753
973	0.01691153944
974	0.01690816161
975	0.01689967571
976	0.01689647533
977	0.01689361535
978	0.01688943098
979	0.01688714667
980	0.01688299933
981	0.01688142517
982	0.01687679297
983	0.01687479089
984	0.01687364316
985	0.01686988809
986	0.01686867955
987	0.0168653167
988	0.01685780383
989	0.01685535282
990	0.01685346569
991	0.01684368906
992	0.01684166041
993	0.01683891022
994	0.01683849373
995	0.01683349281
996	0.0168322879
997	0.01682833152
998	0.01682670246
999	0.01681678058
1000	0.01679089064
1001	0.01678804842
1002	0.01678476154
1003	0.01678102896
1004	0.01677099063
1005	0.01677019342
1006	0.01676376219
1007	0.01675825627
1008	0.01674771533
1009	0.0167473461
1010	0.01674356937
1011	0.01673943995
1012	0.01673867631
1013	0.01673791493
1014	0.0167368119
1015	0.01672808459
1016	0.01672629467
1017	0.01672558439
1018	0.01672376694
1019	0.01672145017
1020	0.01671330323
1021	0.016710689
1022	0.0167059769
1023	0.01670486603
1024	0.01670180527
1025	0.01670032282
1026	0.01669736631
1027	0.01668818049
1028	0.01668061522
1029	0.01667281756
1030	0.0166716619
1031	0.01666794769
1032	0.01666667287
1033	0.01666632253
1034	0.01666542679
1035	0.01666505405
1036	0.01666405085
1037	0.01665608335
1038	0.01664988573
1039	0.01664820378
1040	0.01664158949
1041	0.01663706276
1042	0.01663513118
1043	0.01663421769
1044	0.0166311964
1045	0.0166275708
1046	0.01662709211
1047	0.01662369934
1048	0.01662183364
1049	0.01662095037
1050	0.01661555599
1051	0.0166069947
1052	0.01660637382
1053	0.01659221597
1054	0.01658820971
1055	0.01658766403
1056	0.01658157069
1057	0.01658037288
1058	0.01657901277
1059	0.01657800704
1060	0.01657478985
1061	0.01657415599
1062	0.01656943338
1063	0.01656201668
1064	0.01655937654
1065	0.01655840687
1066	0.01655099251
1067	0.01654651395
1068	0.01654635517
1069	0.01653866088
1070	0.01653505479
1071	0.01653335072
1072	0.01653231261
1073	0.01653084818
1074	0.0165298464
1075	0.0165266994
1076	0.01651921164
1077	0.01651276446
1078	0.01650943573
1079	0.01650821099
1080	0.01650501898
1081	0.01650370291
1082	0.01649445886
1083	0.0164923492
1084	0.01649084009
1085	0.0164865172
1086	0.0164842132
1087	0.01646385535
1088	0.01646105213
1089	0.01643861784
1090	0.01643547478
1091	0.01643039911
1092	0.01642590932
1093	0.01642498735
1094	0.01642400581
1095	0.01642005464
1096	0.01640829176
1097	0.01640308527
1098	0.01640002005
1099	0.01639926058
1100	0.01639652826
1101	0.01639426712
1102	0.01639229507
1103	0.01637829674
1104	0.01637640656
1105	0.01636498846
1106	0.01636315753
1107	0.01635779797
1108	0.01634886445
1109	0.01634870953
1110	0.01634785571
1111	0.01634605289
1112	0.01634582671
1113	0.01633996026
1114	0.01633784317
1115	0.01633548277
1116	0.01633090461
1117	0.01632628096
1118	0.01632612982
1119	0.01632233615
1120	0.01631771893
1121	0.01631494706
1122	0.01631330492
1123	0.01631241574
1124	0.01631136119
1125	0.01631037925
1126	0.01630521797
1127	0.01630475048
1128	0.01629712372
1129	0.01629457086
1130	0.0162931291
1131	0.01629251218
1132	0.01629175712
1133	0.01628810078
1134	0.01628715793
1135	0.01628317532
1136	0.01628293924
1137	0.01628247107
1138	0.01627704501
1139	0.01627173447
1140	0.01626349287
1141	0.01625932197
1142	0.01625006593
1143	0.01624251602
1144	0.01623385694
1145	0.01623261774
1146	0.01623191043
1147	0.01621118965
1148	0.01621057993
1149	0.01618665668
1150	0.01618349277
1151	0.01618033588
1152	0.01616774615
1153	0.0161660661
1154	0.01616533411
1155	0.01616455868
1156	0.01616335438
1157	0.01616284717
1158	0.01615737495
1159	0.01615342939
1160	0.01614824178
1161	0.0161425269
1162	0.01613684384
1163	0.01613475102
1164	0.01613360432
1165	0.01613193707
1166	0.01613006043
1167	0.01612730698
1168	0.01612438497
1169	0.01612370518
1170	0.01612297391
1171	0.01611565375
1172	0.01611342854
1173	0.01611173737
1174	0.01611001794
1175	0.01610918637
1176	0.01610503493
1177	0.01610274514
1178	0.01609862556
1179	0.01609661872
1180	0.01608572148
1181	0.01608358643
1182	0.01608028753
1183	0.016076313
1184	0.01607542477
1185	0.01606796937
1186	0.01606722998
1187	0.01606600137
1188	0.0160648103
1189	0.01606134667
1190	0.01606094942
1191	0.01605867802
1192	0.016045763
1193	0.01604510159
1194	0.01604121227
1195	0.01603869769
1196	0.01603758118
1197	0.01603700115
1198	0.016035001
1199	0.01603322017
